Attaching 4 probes...
Timestamp;Operation;ByteSize;Command;PID
2023-06-15 22:55:06;READ;8192;python3;2507283;
2023-06-15 22:55:06;READ;8192;python3;2507283;
2023-06-15 22:55:06;READ;8192;python3;2507283;
2023-06-15 22:55:06;READ;8192;python3;2507283;
2023-06-15 22:55:06;READ;8192;python3;2507283;
2023-06-15 22:55:06;READ;8192;python3;2507283;
2023-06-15 22:55:06;READ;8192;python3;2507283;
2023-06-15 22:55:06;READ;8192;python3;2507283;
2023-06-15 22:55:06;READ;8192;python3;2507283;
2023-06-15 22:55:06;READ;8192;python3;2507283;
2023-06-15 22:55:06;READ;8192;python3;2507283;
2023-06-15 22:55:06;READ;8192;python3;2507283;
2023-06-15 22:55:06;READ;8192;python3;2507283;
2023-06-15 22:55:06;READ;8192;python3;2507283;
2023-06-15 22:55:06;READ;8192;python3;2507283;
2023-06-15 22:55:06;READ;8192;python3;2507283;
2023-06-15 22:55:06;READ;8192;python3;2507283;
2023-06-15 22:55:06;READ;8192;python3;2507283;
2023-06-15 22:55:06;READ;16384;sshd;2489160;
2023-06-15 22:55:06;READ;8192;python3;2507283;
2023-06-15 22:55:06;WRITE;980;sshd;2489160;
2023-06-15 22:55:06;READ;8192;python3;2507283;
2023-06-15 22:55:06;READ;8192;python3;2507283;
2023-06-15 22:55:06;READ;16384;sshd;2489160;
2023-06-15 22:55:06;WRITE;1081;sshd;2489160;
2023-06-15 22:55:06;READ;8192;python3;2507283;
2023-06-15 22:55:06;READ;8192;python3;2507283;
2023-06-15 22:55:06;READ;8192;python3;2507283;
2023-06-15 22:55:06;READ;8192;python3;2507283;
2023-06-15 22:55:06;READ;8192;python3;2507283;
2023-06-15 22:55:06;READ;8192;python3;2507283;
2023-06-15 22:55:06;READ;8192;python3;2507283;
2023-06-15 22:55:06;READ;8192;python3;2507283;
2023-06-15 22:55:06;READ;8192;python3;2507283;
2023-06-15 22:55:06;READ;8192;python3;2507283;
2023-06-15 22:55:06;READ;8192;python3;2507283;
2023-06-15 22:55:06;READ;8192;python3;2507283;
2023-06-15 22:55:06;READ;8192;python3;2507283;
2023-06-15 22:55:06;READ;16384;sshd;2489160;
2023-06-15 22:55:06;WRITE;172;sshd;2489160;
2023-06-15 22:55:06;READ;16384;sshd;2489160;
2023-06-15 22:55:06;WRITE;172;sshd;2489160;
2023-06-15 22:55:06;READ;16384;sshd;2489160;
2023-06-15 22:55:06;WRITE;180;sshd;2489160;
2023-06-15 22:55:06;READ;16384;sshd;2489160;
2023-06-15 22:55:06;WRITE;164;sshd;2489160;
2023-06-15 22:55:06;READ;16384;sshd;2489160;
2023-06-15 22:55:06;WRITE;1066;sshd;2489160;
2023-06-15 22:55:06;READ;16384;sshd;2489160;
2023-06-15 22:55:06;WRITE;156;sshd;2489160;
2023-06-15 22:55:06;READ;16384;sshd;2489160;
2023-06-15 22:55:06;WRITE;1508;sshd;2489160;
2023-06-15 22:55:06;READ;16384;sshd;2489160;
2023-06-15 22:55:06;WRITE;156;sshd;2489160;
2023-06-15 22:55:06;READ;16384;sshd;2489160;
2023-06-15 22:55:06;WRITE;172;sshd;2489160;
2023-06-15 22:55:06;READ;16384;sshd;2489160;
2023-06-15 22:55:06;WRITE;164;sshd;2489160;
2023-06-15 22:55:06;READ;16384;sshd;2489160;
2023-06-15 22:55:06;WRITE;164;sshd;2489160;
2023-06-15 22:55:06;READ;16384;sshd;2489160;
2023-06-15 22:55:06;WRITE;172;sshd;2489160;
2023-06-15 22:55:06;READ;16384;sshd;2489160;
2023-06-15 22:55:06;WRITE;164;sshd;2489160;
2023-06-15 22:55:06;READ;16384;sshd;2489160;
2023-06-15 22:55:06;WRITE;156;sshd;2489160;
2023-06-15 22:55:06;READ;16384;sshd;2489160;
2023-06-15 22:55:06;WRITE;164;sshd;2489160;
2023-06-15 22:55:06;READ;16384;sshd;2489160;
2023-06-15 22:55:06;WRITE;164;sshd;2489160;
2023-06-15 22:55:06;READ;16384;sshd;2489160;
2023-06-15 22:55:06;WRITE;4428;sshd;2489160;
2023-06-15 22:55:06;READ;16384;sshd;2489160;
2023-06-15 22:55:06;WRITE;164;sshd;2489160;
2023-06-15 22:55:06;READ;16384;sshd;2489160;
2023-06-15 22:55:06;WRITE;148;sshd;2489160;
2023-06-15 22:55:06;READ;4096;redis-server;1691;
2023-06-15 22:55:06;READ;1;redis-server;1691;
2023-06-15 22:55:06;WRITE;245;prometheus;1091;
2023-06-15 22:55:06;READ;4096;prometheus;1091;
2023-06-15 22:55:06;READ;1;prometheus;1091;
2023-06-15 22:55:06;READ;512;prometheus;1091;
2023-06-15 22:55:06;READ;1234;prometheus;1091;
2023-06-15 22:55:06;READ;512;prometheus;1091;
2023-06-15 22:55:06;READ;1024;prometheus;1091;
2023-06-15 22:55:06;READ;2048;prometheus;1091;
2023-06-15 22:55:06;READ;4096;prometheus;1091;
2023-06-15 22:55:06;READ;2087;prometheus;1091;
2023-06-15 22:55:06;READ;4096;prometheus;1091;
2023-06-15 22:55:06;READ;2773;prometheus;1091;
2023-06-15 22:55:06;WRITE;4096;prometheus;1091;
2023-06-15 22:55:06;READ;4096;prometheus;1091;
2023-06-15 22:55:06;READ;4096;prometheus;1091;
2023-06-15 22:55:06;WRITE;2588;prometheus;1091;
2023-06-15 22:55:06;READ;4096;prometheus;1091;
2023-06-15 22:55:06;READ;4096;prometheus;1091;
2023-06-15 22:55:06;READ;4096;prometheus;1091;
2023-06-15 22:55:06;WRITE;3700;prometheus;1091;
2023-06-15 22:55:06;WRITE;74;prometheus;1091;
2023-06-15 22:55:06;READ;4096;redis-server;1691;
2023-06-15 22:55:06;READ;1;redis-server;1691;
2023-06-15 22:55:06;WRITE;8;pool-goa-daemon;2194;
2023-06-15 22:55:06;READ;16;goa-daemon;2194;
2023-06-15 22:55:06;READ;4096;redis-server;1691;
2023-06-15 22:55:06;READ;1;redis-server;1691;
2023-06-15 22:55:06;READ;8192;python3;2507283;
2023-06-15 22:55:06;READ;8192;python3;2507283;
2023-06-15 22:55:06;READ;8192;python3;2507283;
2023-06-15 22:55:06;READ;8192;python3;2507283;
2023-06-15 22:55:06;READ;128;bash;2507697;
2023-06-15 22:55:06;READ;832;nvidia-smi;2508081;
2023-06-15 22:55:06;READ;832;nvidia-smi;2508081;
2023-06-15 22:55:06;READ;832;nvidia-smi;2508081;
2023-06-15 22:55:06;READ;832;nvidia-smi;2508081;
2023-06-15 22:55:06;READ;832;nvidia-smi;2508081;
2023-06-15 22:55:06;READ;832;nvidia-smi;2508081;
2023-06-15 22:55:06;READ;1024;nvidia-smi;2508081;
2023-06-15 22:55:06;READ;1024;nvidia-smi;2508081;
2023-06-15 22:55:06;READ;1024;nvidia-smi;2508081;
2023-06-15 22:55:06;READ;1024;nvidia-smi;2508081;
2023-06-15 22:55:06;READ;99;nvidia-smi;2508081;
2023-06-15 22:55:06;READ;1024;nvidia-smi;2508081;
2023-06-15 22:55:06;READ;1024;nvidia-smi;2508081;
2023-06-15 22:55:06;READ;1024;nvidia-smi;2508081;
2023-06-15 22:55:06;READ;1024;nvidia-smi;2508081;
2023-06-15 22:55:06;READ;1024;nvidia-smi;2508081;
2023-06-15 22:55:06;READ;1024;nvidia-smi;2508081;
2023-06-15 22:55:06;READ;1024;nvidia-smi;2508081;
2023-06-15 22:55:06;READ;1024;nvidia-smi;2508081;
2023-06-15 22:55:06;READ;1024;nvidia-smi;2508081;
2023-06-15 22:55:06;READ;1024;nvidia-smi;2508081;
2023-06-15 22:55:06;READ;1024;nvidia-smi;2508081;
2023-06-15 22:55:06;READ;8192;nvidia-smi;2508081;
2023-06-15 22:55:06;READ;8192;nvidia-smi;2508081;
2023-06-15 22:55:06;WRITE;23;nvidia-smi;2508081;
2023-06-15 22:55:06;WRITE;7;nvidia-smi;2508081;
2023-06-15 22:55:06;WRITE;3;nvidia-smi;2508081;
2023-06-15 22:55:06;WRITE;4;nvidia-smi;2508081;
2023-06-15 22:55:06;WRITE;6;nvidia-smi;2508081;
2023-06-15 22:55:06;WRITE;1;nvidia-smi;2508081;
2023-06-15 22:55:06;READ;128;bash;2507697;
2023-06-15 22:55:06;READ;128;bash;2507697;
2023-06-15 22:55:06;READ;832;date;2508083;
2023-06-15 22:55:06;READ;8192;date;2508083;
2023-06-15 22:55:06;READ;8192;date;2508083;
2023-06-15 22:55:06;READ;8192;date;2508083;
2023-06-15 22:55:06;READ;8192;date;2508083;
2023-06-15 22:55:06;WRITE;20;date;2508083;
2023-06-15 22:55:06;READ;128;bash;2507697;
2023-06-15 22:55:06;READ;128;bash;2507697;
2023-06-15 22:55:06;WRITE;44;bash;2508085;
2023-06-15 22:55:06;READ;8;systemd;1;
2023-06-15 22:55:06;READ;832;awk;2508086;
2023-06-15 22:55:06;READ;832;awk;2508086;
2023-06-15 22:55:06;READ;832;awk;2508086;
2023-06-15 22:55:06;READ;832;awk;2508086;
2023-06-15 22:55:06;READ;832;awk;2508086;
2023-06-15 22:55:06;READ;832;awk;2508086;
2023-06-15 22:55:06;READ;832;awk;2508086;
2023-06-15 22:55:06;READ;832;awk;2508086;
2023-06-15 22:55:06;READ;8192;awk;2508086;
2023-06-15 22:55:06;READ;8192;awk;2508086;
2023-06-15 22:55:06;READ;8192;awk;2508086;
2023-06-15 22:55:06;READ;16384;awk;2508086;
2023-06-15 22:55:06;READ;12336;awk;2508086;
2023-06-15 22:55:06;READ;9156;awk;2508086;
2023-06-15 22:55:06;READ;4096;awk;2508086;
2023-06-15 22:55:06;READ;4096;awk;2508086;
2023-06-15 22:55:06;WRITE;7;awk;2508086;
2023-06-15 22:55:06;READ;128;bash;2507697;
2023-06-15 22:55:06;READ;128;bash;2507697;
2023-06-15 22:55:06;WRITE;44;bash;2508088;
2023-06-15 22:55:06;READ;832;awk;2508089;
2023-06-15 22:55:06;READ;832;awk;2508089;
2023-06-15 22:55:06;READ;832;awk;2508089;
2023-06-15 22:55:06;READ;832;awk;2508089;
2023-06-15 22:55:06;READ;832;awk;2508089;
2023-06-15 22:55:06;READ;832;awk;2508089;
2023-06-15 22:55:06;READ;832;awk;2508089;
2023-06-15 22:55:06;READ;832;awk;2508089;
2023-06-15 22:55:06;READ;8192;awk;2508089;
2023-06-15 22:55:06;READ;8192;awk;2508089;
2023-06-15 22:55:06;READ;8192;awk;2508089;
2023-06-15 22:55:06;READ;16384;awk;2508089;
2023-06-15 22:55:06;READ;12336;awk;2508089;
2023-06-15 22:55:06;READ;9156;awk;2508089;
2023-06-15 22:55:06;READ;4096;awk;2508089;
2023-06-15 22:55:06;READ;4096;awk;2508089;
2023-06-15 22:55:06;WRITE;3;awk;2508089;
2023-06-15 22:55:06;READ;128;bash;2507697;
2023-06-15 22:55:06;READ;128;bash;2507697;
2023-06-15 22:55:06;WRITE;44;bash;2508091;
2023-06-15 22:55:06;READ;832;awk;2508092;
2023-06-15 22:55:06;READ;832;awk;2508092;
2023-06-15 22:55:06;READ;832;awk;2508092;
2023-06-15 22:55:06;READ;832;awk;2508092;
2023-06-15 22:55:06;READ;832;awk;2508092;
2023-06-15 22:55:06;READ;832;awk;2508092;
2023-06-15 22:55:06;READ;832;awk;2508092;
2023-06-15 22:55:06;READ;832;awk;2508092;
2023-06-15 22:55:06;READ;8192;awk;2508092;
2023-06-15 22:55:06;READ;8192;awk;2508092;
2023-06-15 22:55:06;READ;8192;awk;2508092;
2023-06-15 22:55:06;READ;16384;awk;2508092;
2023-06-15 22:55:06;READ;12336;awk;2508092;
2023-06-15 22:55:06;READ;9156;awk;2508092;
2023-06-15 22:55:06;READ;4096;awk;2508092;
2023-06-15 22:55:06;READ;4096;awk;2508092;
2023-06-15 22:55:06;WRITE;4;awk;2508092;
2023-06-15 22:55:06;READ;128;bash;2507697;
2023-06-15 22:55:06;READ;128;bash;2507697;
2023-06-15 22:55:06;WRITE;44;bash;2508094;
2023-06-15 22:55:06;READ;832;awk;2508095;
2023-06-15 22:55:06;READ;832;awk;2508095;
2023-06-15 22:55:06;READ;832;awk;2508095;
2023-06-15 22:55:06;READ;832;awk;2508095;
2023-06-15 22:55:06;READ;832;awk;2508095;
2023-06-15 22:55:06;READ;832;awk;2508095;
2023-06-15 22:55:06;READ;832;awk;2508095;
2023-06-15 22:55:06;READ;832;awk;2508095;
2023-06-15 22:55:06;READ;8192;awk;2508095;
2023-06-15 22:55:06;READ;8192;awk;2508095;
2023-06-15 22:55:06;READ;8192;awk;2508095;
2023-06-15 22:55:06;READ;16384;awk;2508095;
2023-06-15 22:55:06;READ;12336;awk;2508095;
2023-06-15 22:55:06;READ;9156;awk;2508095;
2023-06-15 22:55:06;READ;4096;awk;2508095;
2023-06-15 22:55:06;READ;4096;awk;2508095;
2023-06-15 22:55:06;WRITE;6;awk;2508095;
2023-06-15 22:55:06;READ;128;bash;2507697;
2023-06-15 22:55:06;WRITE;40;bash;2507697;
2023-06-15 22:55:06;READ;832;sleep;2508096;
2023-06-15 22:55:06;READ;8192;sleep;2508096;
2023-06-15 22:55:06;READ;8192;sleep;2508096;
2023-06-15 22:55:06;READ;4096;redis-server;1691;
2023-06-15 22:55:06;READ;1;redis-server;1691;
2023-06-15 22:55:06;WRITE;1;containerd;1580;
2023-06-15 22:55:06;READ;16;containerd;1580;
2023-06-15 22:55:07;READ;4096;redis-server;1691;
2023-06-15 22:55:07;READ;1;redis-server;1691;
2023-06-15 22:55:07;READ;4096;redis-server;1691;
2023-06-15 22:55:07;READ;16384;sshd;2489160;
2023-06-15 22:55:07;READ;1;redis-server;1691;
2023-06-15 22:55:07;READ;4096;redis-server;1691;
2023-06-15 22:55:07;READ;1;redis-server;1691;
2023-06-15 22:55:07;WRITE;8;pool-ibus-memco;2943;
2023-06-15 22:55:07;WRITE;8;pool-ibus-porta;2951;
2023-06-15 22:55:07;READ;16;ibus-memconf;2943;
2023-06-15 22:55:07;READ;16;ibus-portal;2951;
2023-06-15 22:55:07;WRITE;8;pool-ibus-x11;2946;
2023-06-15 22:55:07;READ;16;ibus-x11;2946;
2023-06-15 22:55:07;READ;16384;sshd;2489160;
2023-06-15 22:55:07;WRITE;1065;sshd;2489160;
2023-06-15 22:55:07;READ;16384;sshd;2489160;
2023-06-15 22:55:07;WRITE;876;sshd;2489160;
2023-06-15 22:55:07;READ;4096;redis-server;1691;
2023-06-15 22:55:07;READ;1;redis-server;1691;
2023-06-15 22:55:07;READ;8;systemd;1;
2023-06-15 22:55:07;READ;128;bash;2507697;
2023-06-15 22:55:07;READ;832;nvidia-smi;2508097;
2023-06-15 22:55:07;READ;832;nvidia-smi;2508097;
2023-06-15 22:55:07;READ;832;nvidia-smi;2508097;
2023-06-15 22:55:07;READ;832;nvidia-smi;2508097;
2023-06-15 22:55:07;READ;832;nvidia-smi;2508097;
2023-06-15 22:55:07;READ;832;nvidia-smi;2508097;
2023-06-15 22:55:07;READ;1024;nvidia-smi;2508097;
2023-06-15 22:55:07;READ;1024;nvidia-smi;2508097;
2023-06-15 22:55:07;READ;1024;nvidia-smi;2508097;
2023-06-15 22:55:07;READ;1024;nvidia-smi;2508097;
2023-06-15 22:55:07;READ;99;nvidia-smi;2508097;
2023-06-15 22:55:07;READ;1024;nvidia-smi;2508097;
2023-06-15 22:55:07;READ;1024;nvidia-smi;2508097;
2023-06-15 22:55:07;READ;1024;nvidia-smi;2508097;
2023-06-15 22:55:07;READ;1024;nvidia-smi;2508097;
2023-06-15 22:55:07;READ;1024;nvidia-smi;2508097;
2023-06-15 22:55:07;READ;1024;nvidia-smi;2508097;
2023-06-15 22:55:07;READ;1024;nvidia-smi;2508097;
2023-06-15 22:55:07;READ;1024;nvidia-smi;2508097;
2023-06-15 22:55:07;READ;1024;nvidia-smi;2508097;
2023-06-15 22:55:07;READ;1024;nvidia-smi;2508097;
2023-06-15 22:55:07;READ;1024;nvidia-smi;2508097;
2023-06-15 22:55:07;READ;4096;redis-server;1691;
2023-06-15 22:55:07;READ;1;redis-server;1691;
2023-06-15 22:55:07;READ;8192;nvidia-smi;2508097;
2023-06-15 22:55:07;READ;8192;nvidia-smi;2508097;
2023-06-15 22:55:07;WRITE;23;nvidia-smi;2508097;
2023-06-15 22:55:07;WRITE;7;nvidia-smi;2508097;
2023-06-15 22:55:07;WRITE;3;nvidia-smi;2508097;
2023-06-15 22:55:07;WRITE;4;nvidia-smi;2508097;
2023-06-15 22:55:07;WRITE;6;nvidia-smi;2508097;
2023-06-15 22:55:07;WRITE;1;nvidia-smi;2508097;
2023-06-15 22:55:07;READ;128;bash;2507697;
2023-06-15 22:55:07;READ;128;bash;2507697;
2023-06-15 22:55:07;READ;128;bash;2507697;
2023-06-15 22:55:07;READ;832;date;2508099;
2023-06-15 22:55:07;READ;8192;date;2508099;
2023-06-15 22:55:07;READ;8192;date;2508099;
2023-06-15 22:55:07;READ;8192;date;2508099;
2023-06-15 22:55:07;READ;8192;date;2508099;
2023-06-15 22:55:07;WRITE;20;date;2508099;
2023-06-15 22:55:07;READ;128;bash;2507697;
2023-06-15 22:55:07;READ;128;bash;2507697;
2023-06-15 22:55:07;WRITE;44;bash;2508101;
2023-06-15 22:55:07;READ;832;awk;2508102;
2023-06-15 22:55:07;READ;832;awk;2508102;
2023-06-15 22:55:07;READ;832;awk;2508102;
2023-06-15 22:55:07;READ;832;awk;2508102;
2023-06-15 22:55:07;READ;832;awk;2508102;
2023-06-15 22:55:07;READ;832;awk;2508102;
2023-06-15 22:55:07;READ;832;awk;2508102;
2023-06-15 22:55:07;READ;832;awk;2508102;
2023-06-15 22:55:07;READ;8192;awk;2508102;
2023-06-15 22:55:07;READ;8192;awk;2508102;
2023-06-15 22:55:07;READ;8192;awk;2508102;
2023-06-15 22:55:07;READ;16384;awk;2508102;
2023-06-15 22:55:07;READ;12336;awk;2508102;
2023-06-15 22:55:07;READ;9156;awk;2508102;
2023-06-15 22:55:07;READ;4096;awk;2508102;
2023-06-15 22:55:07;READ;4096;awk;2508102;
2023-06-15 22:55:07;WRITE;7;awk;2508102;
2023-06-15 22:55:07;READ;128;bash;2507697;
2023-06-15 22:55:07;READ;128;bash;2507697;
2023-06-15 22:55:07;WRITE;44;bash;2508104;
2023-06-15 22:55:07;READ;832;awk;2508105;
2023-06-15 22:55:07;READ;832;awk;2508105;
2023-06-15 22:55:07;READ;832;awk;2508105;
2023-06-15 22:55:07;READ;832;awk;2508105;
2023-06-15 22:55:07;READ;832;awk;2508105;
2023-06-15 22:55:07;READ;832;awk;2508105;
2023-06-15 22:55:07;READ;832;awk;2508105;
2023-06-15 22:55:07;READ;832;awk;2508105;
2023-06-15 22:55:07;READ;8192;awk;2508105;
2023-06-15 22:55:07;READ;8192;awk;2508105;
2023-06-15 22:55:07;READ;8192;awk;2508105;
2023-06-15 22:55:07;READ;16384;awk;2508105;
2023-06-15 22:55:07;READ;12336;awk;2508105;
2023-06-15 22:55:07;READ;9156;awk;2508105;
2023-06-15 22:55:07;READ;4096;awk;2508105;
2023-06-15 22:55:07;READ;4096;awk;2508105;
2023-06-15 22:55:07;WRITE;3;awk;2508105;
2023-06-15 22:55:07;READ;128;bash;2507697;
2023-06-15 22:55:07;READ;128;bash;2507697;
2023-06-15 22:55:07;WRITE;44;bash;2508107;
2023-06-15 22:55:07;READ;832;awk;2508108;
2023-06-15 22:55:07;READ;832;awk;2508108;
2023-06-15 22:55:07;READ;832;awk;2508108;
2023-06-15 22:55:07;READ;832;awk;2508108;
2023-06-15 22:55:07;READ;832;awk;2508108;
2023-06-15 22:55:07;READ;832;awk;2508108;
2023-06-15 22:55:07;READ;832;awk;2508108;
2023-06-15 22:55:07;READ;832;awk;2508108;
2023-06-15 22:55:07;READ;8192;awk;2508108;
2023-06-15 22:55:07;READ;8192;awk;2508108;
2023-06-15 22:55:07;READ;8192;awk;2508108;
2023-06-15 22:55:07;READ;16384;awk;2508108;
2023-06-15 22:55:07;READ;12336;awk;2508108;
2023-06-15 22:55:07;READ;9156;awk;2508108;
2023-06-15 22:55:07;READ;4096;awk;2508108;
2023-06-15 22:55:07;READ;4096;awk;2508108;
2023-06-15 22:55:07;WRITE;4;awk;2508108;
2023-06-15 22:55:07;READ;128;bash;2507697;
2023-06-15 22:55:07;READ;128;bash;2507697;
2023-06-15 22:55:07;WRITE;44;bash;2508110;
2023-06-15 22:55:07;READ;832;awk;2508111;
2023-06-15 22:55:07;READ;832;awk;2508111;
2023-06-15 22:55:07;READ;832;awk;2508111;
2023-06-15 22:55:07;READ;832;awk;2508111;
2023-06-15 22:55:07;READ;832;awk;2508111;
2023-06-15 22:55:07;READ;832;awk;2508111;
2023-06-15 22:55:07;READ;832;awk;2508111;
2023-06-15 22:55:07;READ;832;awk;2508111;
2023-06-15 22:55:07;READ;8192;awk;2508111;
2023-06-15 22:55:07;READ;8192;awk;2508111;
2023-06-15 22:55:07;READ;8192;awk;2508111;
2023-06-15 22:55:07;READ;16384;awk;2508111;
2023-06-15 22:55:07;READ;12336;awk;2508111;
2023-06-15 22:55:07;READ;9156;awk;2508111;
2023-06-15 22:55:07;READ;4096;awk;2508111;
2023-06-15 22:55:07;READ;4096;awk;2508111;
2023-06-15 22:55:07;WRITE;6;awk;2508111;
2023-06-15 22:55:07;READ;128;bash;2507697;
2023-06-15 22:55:07;WRITE;40;bash;2507697;
2023-06-15 22:55:07;READ;832;sleep;2508112;
2023-06-15 22:55:07;READ;8192;sleep;2508112;
2023-06-15 22:55:07;READ;8192;sleep;2508112;
2023-06-15 22:55:07;READ;4096;redis-server;1691;
2023-06-15 22:55:07;READ;1;redis-server;1691;
2023-06-15 22:55:07;WRITE;246;prometheus;1091;
2023-06-15 22:55:07;READ;4096;prometheus-node;1090;
2023-06-15 22:55:07;READ;1;prometheus-node;1090;
2023-06-15 22:55:07;READ;512;prometheus-node;1090;
2023-06-15 22:55:07;READ;1232;prometheus-node;1090;
2023-06-15 22:55:07;READ;512;prometheus-node;1090;
2023-06-15 22:55:07;READ;1024;prometheus-node;1090;
2023-06-15 22:55:07;READ;2048;prometheus-node;1090;
2023-06-15 22:55:07;READ;4096;prometheus-node;1090;
2023-06-15 22:55:07;READ;2088;prometheus-node;1090;
2023-06-15 22:55:07;READ;4096;prometheus-node;1090;
2023-06-15 22:55:07;READ;2773;prometheus-node;1090;
2023-06-15 22:55:07;READ;4096;prometheus-node;1090;
2023-06-15 22:55:07;READ;3960;prometheus-node;1090;
2023-06-15 22:55:07;READ;4096;prometheus-node;1090;
2023-06-15 22:55:07;READ;4096;prometheus-node;1090;
2023-06-15 22:55:07;READ;512;prometheus-node;1090;
2023-06-15 22:55:07;READ;1024;prometheus-node;1090;
2023-06-15 22:55:07;READ;2048;prometheus-node;1090;
2023-06-15 22:55:07;READ;4096;prometheus-node;1090;
2023-06-15 22:55:07;READ;2087;prometheus-node;1090;
2023-06-15 22:55:07;READ;4608;prometheus-node;1090;
2023-06-15 22:55:07;READ;4600;prometheus-node;1090;
2023-06-15 22:55:07;READ;4608;prometheus-node;1090;
2023-06-15 22:55:07;READ;4601;prometheus-node;1090;
2023-06-15 22:55:07;READ;4608;prometheus-node;1090;
2023-06-15 22:55:07;READ;4606;prometheus-node;1090;
2023-06-15 22:55:07;READ;4608;prometheus-node;1090;
2023-06-15 22:55:07;READ;4096;prometheus-node;1090;
2023-06-15 22:55:07;READ;4096;prometheus-node;1090;
2023-06-15 22:55:07;READ;2677;prometheus-node;1090;
2023-06-15 22:55:07;READ;4096;prometheus-node;1090;
2023-06-15 22:55:07;READ;4096;prometheus-node;1090;
2023-06-15 22:55:07;READ;128;prometheus-node;1090;
2023-06-15 22:55:07;READ;128;prometheus-node;1090;
2023-06-15 22:55:07;READ;128;prometheus-node;1090;
2023-06-15 22:55:07;READ;4608;prometheus-node;1090;
2023-06-15 22:55:07;READ;4600;prometheus-node;1090;
2023-06-15 22:55:07;READ;4608;prometheus-node;1090;
2023-06-15 22:55:07;READ;4601;prometheus-node;1090;
2023-06-15 22:55:07;READ;4608;prometheus-node;1090;
2023-06-15 22:55:07;READ;4606;prometheus-node;1090;
2023-06-15 22:55:07;READ;4608;prometheus-node;1090;
2023-06-15 22:55:07;READ;4608;prometheus-node;1090;
2023-06-15 22:55:07;READ;4600;prometheus-node;1090;
2023-06-15 22:55:07;READ;4608;prometheus-node;1090;
2023-06-15 22:55:07;READ;4601;prometheus-node;1090;
2023-06-15 22:55:07;READ;4608;prometheus-node;1090;
2023-06-15 22:55:07;READ;4606;prometheus-node;1090;
2023-06-15 22:55:07;READ;4608;prometheus-node;1090;
2023-06-15 22:55:07;READ;4096;prometheus-node;1090;
2023-06-15 22:55:07;READ;2139;prometheus-node;1090;
2023-06-15 22:55:07;READ;2048;dbus-daemon;1073;
2023-06-15 22:55:07;READ;4608;prometheus-node;1090;
2023-06-15 22:55:07;READ;4600;prometheus-node;1090;
2023-06-15 22:55:07;READ;4608;prometheus-node;1090;
2023-06-15 22:55:07;READ;4601;prometheus-node;1090;
2023-06-15 22:55:07;READ;4608;prometheus-node;1090;
2023-06-15 22:55:07;READ;4606;prometheus-node;1090;
2023-06-15 22:55:07;READ;4608;prometheus-node;1090;
2023-06-15 22:55:07;READ;2048;dbus-daemon;1073;
2023-06-15 22:55:07;READ;2048;dbus-daemon;1073;
2023-06-15 22:55:07;WRITE;6;prometheus-node;1090;
2023-06-15 22:55:07;READ;2048;dbus-daemon;1073;
2023-06-15 22:55:07;READ;4096;prometheus-node;1090;
2023-06-15 22:55:07;WRITE;22;prometheus-node;1090;
2023-06-15 22:55:07;READ;4096;prometheus-node;1090;
2023-06-15 22:55:07;READ;4608;prometheus-node;1090;
2023-06-15 22:55:07;READ;4600;prometheus-node;1090;
2023-06-15 22:55:07;READ;4608;prometheus-node;1090;
2023-06-15 22:55:07;READ;4601;prometheus-node;1090;
2023-06-15 22:55:07;READ;4608;prometheus-node;1090;
2023-06-15 22:55:07;READ;4606;prometheus-node;1090;
2023-06-15 22:55:07;READ;4608;prometheus-node;1090;
2023-06-15 22:55:07;READ;4096;prometheus-node;1090;
2023-06-15 22:55:07;WRITE;19;prometheus-node;1090;
2023-06-15 22:55:07;READ;4096;prometheus-node;1090;
2023-06-15 22:55:07;READ;4608;prometheus-node;1090;
2023-06-15 22:55:07;READ;4600;prometheus-node;1090;
2023-06-15 22:55:07;READ;4608;prometheus-node;1090;
2023-06-15 22:55:07;READ;4601;prometheus-node;1090;
2023-06-15 22:55:07;READ;4608;prometheus-node;1090;
2023-06-15 22:55:07;READ;4606;prometheus-node;1090;
2023-06-15 22:55:07;READ;4608;prometheus-node;1090;
2023-06-15 22:55:07;READ;4096;prometheus-node;1090;
2023-06-15 22:55:07;READ;4608;prometheus-node;1090;
2023-06-15 22:55:07;READ;4600;prometheus-node;1090;
2023-06-15 22:55:07;READ;4608;prometheus-node;1090;
2023-06-15 22:55:07;READ;4601;prometheus-node;1090;
2023-06-15 22:55:07;READ;4608;prometheus-node;1090;
2023-06-15 22:55:07;READ;4600;prometheus-node;1090;
2023-06-15 22:55:07;READ;4608;prometheus-node;1090;
2023-06-15 22:55:07;READ;4601;prometheus-node;1090;
2023-06-15 22:55:07;READ;4608;prometheus-node;1090;
2023-06-15 22:55:07;READ;4606;prometheus-node;1090;
2023-06-15 22:55:07;READ;4608;prometheus-node;1090;
2023-06-15 22:55:07;READ;4608;prometheus-node;1090;
2023-06-15 22:55:07;READ;4606;prometheus-node;1090;
2023-06-15 22:55:07;READ;4608;prometheus-node;1090;
2023-06-15 22:55:07;READ;4608;prometheus-node;1090;
2023-06-15 22:55:07;READ;4600;prometheus-node;1090;
2023-06-15 22:55:07;READ;128;prometheus-node;1090;
2023-06-15 22:55:07;READ;128;prometheus-node;1090;
2023-06-15 22:55:07;READ;4608;prometheus-node;1090;
2023-06-15 22:55:07;READ;4601;prometheus-node;1090;
